asciiname,lat,lon,country,admin_code,tz,population,country_name,region,sub_region
Pulheim,50.99965,6.80632,DE,07,Europe/Berlin,53762,Germany,Europe,Western Europe
Prenzlauer Berg Bezirk,52.53878,13.42443,DE,16,Europe/Berlin,148878,Germany,Europe,Western Europe
Potsdam,52.39886,13.06566,DE,11,Europe/Berlin,145292,Germany,Europe,Western Europe
Plauen,50.4973,12.13782,DE,13,Europe/Berlin,66412,Germany,Europe,Western Europe
Pforzheim,48.88436,8.69892,DE,01,Europe/Berlin,119313,Germany,Europe,Western Europe
Passau,48.5665,13.43122,DE,02,Europe/Berlin,50560,Germany,Europe,Western Europe
Berlin Pankow,52.56926,13.40186,DE,16,Europe/Berlin,356019,Germany,Europe,Western Europe
Paderborn,51.71905,8.75439,DE,07,Europe/Berlin,142161,Germany,Europe,Western Europe
Osnabruck,52.27264,8.0498,DE,06,Europe/Berlin,166462,Germany,Europe,Western Europe
Oldenburg,53.14118,8.21467,DE,06,Europe/Berlin,159218,Germany,Europe,Western Europe
Offenburg,48.47377,7.94495,DE,01,Europe/Berlin,59238,Germany,Europe,Western Europe
Offenbach,50.1006,8.76647,DE,05,Europe/Berlin,119192,Germany,Europe,Western Europe
Oberhausen,51.47311,6.88074,DE,07,Europe/Berlin,219176,Germany,Europe,Western Europe
Nuernberg,49.45421,11.07752,DE,02,Europe/Berlin,499237,Germany,Europe,Western Europe
Nordhorn,52.43081,7.06833,DE,06,Europe/Berlin,52803,Germany,Europe,Western Europe
Norderstedt,53.6859,9.98041,DE,10,Europe/Berlin,71439,Germany,Europe,Western Europe
Neuwied,50.4336,7.47057,DE,08,Europe/Berlin,66805,Germany,Europe,Western Europe
Neu-Ulm,48.39279,10.01112,DE,02,Europe/Berlin,51389,Germany,Europe,Western Europe
Neustadt an der Weinstrasse,49.35009,8.13886,DE,08,Europe/Berlin,53984,Germany,Europe,Western Europe
Neue Neustadt,52.15,11.63333,DE,14,Europe/Berlin,226851,Germany,Europe,Western Europe
Neuss,51.19807,6.68504,DE,07,Europe/Berlin,152457,Germany,Europe,Western Europe
Neumunster,54.07477,9.98195,DE,10,Europe/Berlin,78383,Germany,Europe,Western Europe
Neubrueck,51.13434,6.63857,DE,07,Europe/Berlin,51109,Germany,Europe,Western Europe
Neubrandenburg,53.56414,13.27532,DE,12,Europe/Berlin,68082,Germany,Europe,Western Europe
Muenster,51.96236,7.62571,DE,07,Europe/Berlin,270184,Germany,Europe,Western Europe
Muenchen,48.13743,11.57549,DE,02,Europe/Berlin,1260391,Germany,Europe,Western Europe
Muelheim (Ruhr),51.43333,6.88333,DE,07,Europe/Berlin,171000,Germany,Europe,Western Europe
Monchengladbach,51.18539,6.44172,DE,07,Europe/Berlin,261742,Germany,Europe,Western Europe
Moers,51.45342,6.6326,DE,07,Europe/Berlin,107816,Germany,Europe,Western Europe
Moabit,52.52635,13.33903,DE,16,Europe/Berlin,70911,Germany,Europe,Western Europe
Minden,52.28953,8.91455,DE,07,Europe/Berlin,82879,Germany,Europe,Western Europe
Menden,51.44337,7.77824,DE,07,Europe/Berlin,58451,Germany,Europe,Western Europe
Meerbusch,51.26118,6.6717,DE,07,Europe/Berlin,54826,Germany,Europe,Western Europe
Marl,51.65671,7.09038,DE,07,Europe/Berlin,91398,Germany,Europe,Western Europe
Marburg an der Lahn,50.80904,8.77069,DE,05,Europe/Berlin,78895,Germany,Europe,Western Europe
Mannheim,49.49671,8.47955,DE,01,Europe/Berlin,307960,Germany,Europe,Western Europe
Mainz,49.98419,8.2791,DE,08,Europe/Berlin,184997,Germany,Europe,Western Europe
Magdeburg,52.12773,11.62916,DE,14,Europe/Berlin,229826,Germany,Europe,Western Europe
Lunen,51.61634,7.52872,DE,07,Europe/Berlin,91009,Germany,Europe,Western Europe
Luneburg,53.2509,10.41409,DE,06,Europe/Berlin,71260,Germany,Europe,Western Europe
Ludwigshafen am Rhein,49.48121,8.44641,DE,08,Europe/Berlin,163196,Germany,Europe,Western Europe
Ludwigsburg,48.89731,9.19161,DE,01,Europe/Berlin,87603,Germany,Europe,Western Europe
Ludenscheid,51.21977,7.6273,DE,07,Europe/Berlin,79386,Germany,Europe,Western Europe
Luebeck,53.86893,10.68729,DE,10,Europe/Berlin,212207,Germany,Europe,Western Europe
Lippstadt,51.67369,8.34482,DE,07,Europe/Berlin,67219,Germany,Europe,Western Europe
Lingen,52.52143,7.31845,DE,06,Europe/Berlin,51310,Germany,Europe,Western Europe
Lichterfelde,52.4333,13.30762,DE,16,Europe/Berlin,80149,Germany,Europe,Western Europe
Leverkusen,51.0303,6.98432,DE,07,Europe/Berlin,162738,Germany,Europe,Western Europe
Leipzig,51.33962,12.37129,DE,13,Europe/Berlin,504971,Germany,Europe,Western Europe
Langenhagen,52.44758,9.73741,DE,06,Europe/Berlin,50439,Germany,Europe,Western Europe
Langenfeld,51.10821,6.94831,DE,07,Europe/Berlin,59378,Germany,Europe,Western Europe
Landshut,48.53333,12.15,DE,02,Europe/Berlin,60488,Germany,Europe,Western Europe
Bezirk Kreuzberg,52.49973,13.40338,DE,16,Europe/Berlin,147532,Germany,Europe,Western Europe
Kreuzberg,52.48906,13.38736,DE,16,Europe/Berlin,147227,Germany,Europe,Western Europe
Krefeld,51.33921,6.58615,DE,07,Europe/Berlin,237984,Germany,Europe,Western Europe
Kopenick Bezirk,52.4455,13.57455,DE,16,Europe/Berlin,60128,Germany,Europe,Western Europe
Berlin Koepenick,52.44254,13.58228,DE,16,Europe/Berlin,59561,Germany,Europe,Western Europe
Konstanz,47.66033,9.17582,DE,01,Europe/Berlin,81275,Germany,Europe,Western Europe
Koeln,50.93333,6.95,DE,07,Europe/Berlin,963395,Germany,Europe,Western Europe
Koblenz,50.35357,7.57884,DE,08,Europe/Berlin,107319,Germany,Europe,Western Europe
Kiel,54.32133,10.13489,DE,10,Europe/Berlin,232758,Germany,Europe,Western Europe
Kerpen,50.86991,6.69691,DE,07,Europe/Berlin,64226,Germany,Europe,Western Europe
Kempten (Allgaeu),47.72674,10.31389,DE,02,Europe/Berlin,61399,Germany,Europe,Western Europe
Kassel,51.31667,9.5,DE,05,Europe/Berlin,194501,Germany,Europe,Western Europe
Karlsruhe,49.00472,8.38583,DE,01,Europe/Berlin,283799,Germany,Europe,Western Europe
Kaiserslautern,49.443,7.77161,DE,08,Europe/Berlin,98732,Germany,Europe,Western Europe
Jena,50.92878,11.5899,DE,15,Europe/Berlin,104712,Germany,Europe,Western Europe
Iserlohn,51.37547,7.70281,DE,07,Europe/Berlin,97910,Germany,Europe,Western Europe
Ingolstadt,48.76508,11.42372,DE,02,Europe/Berlin,120658,Germany,Europe,Western Europe
Ibbenburen,52.27964,7.71457,DE,07,Europe/Berlin,50577,Germany,Europe,Western Europe
Hurth,50.87079,6.86761,DE,07,Europe/Berlin,54678,Germany,Europe,Western Europe
Hildesheim,52.15077,9.95112,DE,06,Europe/Berlin,103052,Germany,Europe,Western Europe
Hilden,51.16818,6.93093,DE,07,Europe/Berlin,56565,Germany,Europe,Western Europe
Herten,51.59638,7.14387,DE,07,Europe/Berlin,65306,Germany,Europe,Western Europe
Herne,51.5388,7.22572,DE,07,Europe/Berlin,172108,Germany,Europe,Western Europe
Herford,52.11457,8.67343,DE,07,Europe/Berlin,64879,Germany,Europe,Western Europe
Heilbronn,49.13995,9.22054,DE,01,Europe/Berlin,120733,Germany,Europe,Western Europe
Heidenheim an der Brenz,48.67798,10.15162,DE,01,Europe/Berlin,50067,Germany,Europe,Western Europe
Heidelberg,49.40768,8.69079,DE,01,Europe/Berlin,143345,Germany,Europe,Western Europe
Hattingen,51.39894,7.18557,DE,07,Europe/Berlin,56866,Germany,Europe,Western Europe
Harburg,53.46057,9.98388,DE,04,Europe/Berlin,202571,Germany,Europe,Western Europe
Hannover,52.37052,9.73322,DE,06,Europe/Berlin,515140,Germany,Europe,Western Europe
Hanau am Main,50.13423,8.91418,DE,05,Europe/Berlin,88648,Germany,Europe,Western Europe
Hamm,51.68033,7.82089,DE,07,Europe/Berlin,185327,Germany,Europe,Western Europe
Hameln,52.10397,9.35623,DE,06,Europe/Berlin,58666,Germany,Europe,Western Europe
Wandsbek,53.56667,10.1,DE,04,Europe/Berlin,411422,Germany,Europe,Western Europe
Marienthal,53.56667,10.08333,DE,04,Europe/Berlin,287101,Germany,Europe,Western Europe
Hamburg-Mitte,53.55,10.01667,DE,04,Europe/Berlin,233144,Germany,Europe,Western Europe
Eimsbuettel,53.56667,9.98333,DE,04,Europe/Berlin,251907,Germany,Europe,Western Europe
Altona,53.55,9.93333,DE,04,Europe/Berlin,250192,Germany,Europe,Western Europe
Hamburg,53.57532,10.01534,DE,04,Europe/Berlin,1739117,Germany,Europe,Western Europe
Halle (Saale),51.5,12,DE,14,Europe/Berlin,234107,Germany,Europe,Western Europe
Hagen,51.36081,7.47168,DE,07,Europe/Berlin,198972,Germany,Europe,Western Europe
Gutersloh,51.90693,8.37854,DE,07,Europe/Berlin,96180,Germany,Europe,Western Europe
Gummersbach,51.02608,7.56473,DE,07,Europe/Berlin,53131,Germany,Europe,Western Europe
Grevenbroich,51.09102,6.5827,DE,07,Europe/Berlin,64779,Germany,Europe,Western Europe
Greifswald,54.09311,13.38786,DE,12,Europe/Berlin,52731,Germany,Europe,Western Europe
Gottingen,51.53443,9.93228,DE,06,Europe/Berlin,122149,Germany,Europe,Western Europe
Gorlitz,51.15518,14.98853,DE,13,Europe/Berlin,57751,Germany,Europe,Western Europe
Goppingen,48.70354,9.65209,DE,01,Europe/Berlin,58040,Germany,Europe,Western Europe
Gladbeck,51.57077,6.98593,DE,07,Europe/Berlin,76940,Germany,Europe,Western Europe
Giessen,50.58333,8.65,DE,05,Europe/Berlin,74411,Germany,Europe,Western Europe
Gesundbrunnen,52.55035,13.39139,DE,16,Europe/Berlin,84789,Germany,Europe,Western Europe
Gera,50.88029,12.08187,DE,15,Europe/Berlin,104659,Germany,Europe,Western Europe
Gelsenkirchen,51.5075,7.12283,DE,07,Europe/Berlin,270028,Germany,Europe,Western Europe
Garbsen,52.41371,9.5899,DE,06,Europe/Berlin,63355,Germany,Europe,Western Europe
Furth,49.47593,10.98856,DE,02,Europe/Berlin,112025,Germany,Europe,Western Europe
Fulda,50.55162,9.67518,DE,05,Europe/Berlin,63760,Germany,Europe,Western Europe
Friedrichshain Bezirk,52.53333,13.43333,DE,16,Europe/Berlin,117829,Germany,Europe,Western Europe
Friedrichshain,52.51518,13.45362,DE,16,Europe/Berlin,114050,Germany,Europe,Western Europe
Friedrichshafen,47.65689,9.47554,DE,01,Europe/Berlin,58403,Germany,Europe,Western Europe
Freiburg,47.9959,7.85222,DE,01,Europe/Berlin,215966,Germany,Europe,Western Europe
Frankfurt am Main,50.11552,8.68417,DE,05,Europe/Berlin,650000,Germany,Europe,Western Europe
Frankfurt (Oder),52.34714,14.55062,DE,11,Europe/Berlin,51691,Germany,Europe,Western Europe
Flensburg,54.78431,9.43961,DE,10,Europe/Berlin,85838,Germany,Europe,Western Europe
Euskirchen,50.66057,6.78722,DE,07,Europe/Berlin,54889,Germany,Europe,Western Europe
Esslingen,48.73961,9.30473,DE,01,Europe/Berlin,92390,Germany,Europe,Western Europe
Essen,51.45657,7.01228,DE,07,Europe/Berlin,593085,Germany,Europe,Western Europe
Eschweiler,50.81854,6.27184,DE,07,Europe/Berlin,55778,Germany,Europe,Western Europe
Erlangen,49.59099,11.00783,DE,02,Europe/Berlin,102675,Germany,Europe,Western Europe
Erfurt,50.9787,11.03283,DE,15,Europe/Berlin,203254,Germany,Europe,Western Europe
Erftstadt,50.81481,6.79386,DE,07,Europe/Berlin,51207,Germany,Europe,Western Europe
Emden,53.36745,7.20778,DE,06,Europe/Berlin,51526,Germany,Europe,Western Europe
Dusseldorf,51.22172,6.77616,DE,07,Europe/Berlin,573057,Germany,Europe,Western Europe
Duren,50.80434,6.49299,DE,07,Europe/Berlin,93440,Germany,Europe,Western Europe
Duisburg,51.43247,6.76516,DE,07,Europe/Berlin,504358,Germany,Europe,Western Europe
Dresden,51.05089,13.73832,DE,13,Europe/Berlin,486854,Germany,Europe,Western Europe
Dortmund,51.51494,7.466,DE,07,Europe/Berlin,588462,Germany,Europe,Western Europe
Dorsten,51.66166,6.96514,DE,07,Europe/Berlin,79981,Germany,Europe,Western Europe
Dormagen,51.09683,6.83167,DE,07,Europe/Berlin,63582,Germany,Europe,Western Europe
Dinslaken,51.56227,6.7434,DE,07,Europe/Berlin,70573,Germany,Europe,Western Europe
Detmold,51.93855,8.87318,DE,07,Europe/Berlin,73680,Germany,Europe,Western Europe
Dessau,51.83864,12.24555,DE,14,Europe/Berlin,77315,Germany,Europe,Western Europe
Delmenhorst,53.0511,8.63091,DE,06,Europe/Berlin,75893,Germany,Europe,Western Europe
Darmstadt,49.87056,8.64944,DE,05,Europe/Berlin,140385,Germany,Europe,Western Europe
Cuxhaven,53.87176,8.69087,DE,06,Europe/Berlin,52677,Germany,Europe,Western Europe
Cottbus,51.75769,14.32888,DE,11,Europe/Berlin,84754,Germany,Europe,Western Europe
Chemnitz,50.83333,12.91667,DE,13,Europe/Berlin,247220,Germany,Europe,Western Europe
Charlottenburg Bezirk,52.51667,13.28333,DE,16,Europe/Berlin,119857,Germany,Europe,Western Europe
Celle,52.62264,10.08047,DE,06,Europe/Berlin,71010,Germany,Europe,Western Europe
Castrop-Rauxel,51.55657,7.31155,DE,07,Europe/Berlin,77924,Germany,Europe,Western Europe
Bremerhaven,53.55021,8.57674,DE,03,Europe/Berlin,117446,Germany,Europe,Western Europe
Bremen,53.07516,8.80777,DE,03,Europe/Berlin,546501,Germany,Europe,Western Europe
Braunschweig,52.26594,10.52673,DE,06,Europe/Berlin,244715,Germany,Europe,Western Europe
Brandenburg an der Havel,52.41667,12.55,DE,11,Europe/Berlin,59826,Germany,Europe,Western Europe
Bottrop,51.52392,6.9285,DE,07,Europe/Berlin,119909,Germany,Europe,Western Europe
Bonn,50.73438,7.09548,DE,07,Europe/Berlin,313125,Germany,Europe,Western Europe
Bogenhausen,48.15221,11.61585,DE,02,Europe/Berlin,77542,Germany,Europe,Western Europe
Bochum,51.48165,7.21648,DE,07,Europe/Berlin,385729,Germany,Europe,Western Europe
Bocholt,51.83879,6.61531,DE,07,Europe/Berlin,73943,Germany,Europe,Western Europe
Bielefeld,52.03333,8.53333,DE,07,Europe/Berlin,331906,Germany,Europe,Western Europe
Berlin,52.52437,13.41053,DE,16,Europe/Berlin,3426354,Germany,Europe,Western Europe
Bergkamen,51.61633,7.64451,DE,07,Europe/Berlin,52329,Germany,Europe,Western Europe
Bergisch Gladbach,50.9856,7.13298,DE,07,Europe/Berlin,106184,Germany,Europe,Western Europe
Bergheim,50.95572,6.63986,DE,07,Europe/Berlin,63558,Germany,Europe,Western Europe
Bayreuth,49.94806,11.57833,DE,02,Europe/Berlin,75061,Germany,Europe,Western Europe
Bamberg,49.89873,10.90067,DE,02,Europe/Berlin,70047,Germany,Europe,Western Europe
Bad Salzuflen,52.0862,8.74434,DE,07,Europe/Berlin,54899,Germany,Europe,Western Europe
Bad Homburg vor der Hohe,50.22667,8.61963,DE,05,Europe/Berlin,51859,Germany,Europe,Western Europe
Baden-Baden,48.7606,8.23975,DE,01,Europe/Berlin,54239,Germany,Europe,Western Europe
Augsburg,48.36667,10.88333,DE,02,Europe/Berlin,259196,Germany,Europe,Western Europe
Aschaffenburg,49.97704,9.15214,DE,02,Europe/Berlin,68551,Germany,Europe,Western Europe
Arnsberg,51.38333,8.08333,DE,07,Europe/Berlin,76612,Germany,Europe,Western Europe
Ahlen,51.76338,7.8887,DE,07,Europe/Berlin,55280,Germany,Europe,Western Europe
Aalen,48.83777,10.0933,DE,01,Europe/Berlin,67085,Germany,Europe,Western Europe
Prenzlauer Berg,52.55128,13.42343,DE,16,Europe/Berlin,140881,Germany,Europe,Western Europe
Marzahn Bezirk,52.55,13.55,DE,16,Europe/Berlin,103768,Germany,Europe,Western Europe
Hellersdorf Bezirk,52.51667,13.56667,DE,16,Europe/Berlin,74847,Germany,Europe,Western Europe
Aachen,50.77664,6.08342,DE,07,Europe/Berlin,265208,Germany,Europe,Western Europe
Berlin Mitte,52.52003,13.40489,DE,16,Europe/Berlin,329078,Germany,Europe,Western Europe
Bochum-Hordel,51.50168,7.1756,DE,07,Europe/Berlin,380000,Germany,Europe,Western Europe
Halle Neustadt,51.47924,11.91605,DE,14,Europe/Berlin,240000,Germany,Europe,Western Europe
Bergedorf,53.48462,10.22904,DE,04,Europe/Berlin,119665,Germany,Europe,Western Europe
Berlin Steglitz Zehlendorf,52.43485,13.24183,DE,16,Europe/Berlin,290506,Germany,Europe,Western Europe
Berlin Wilmersdorf,52.50097,13.29097,DE,16,Europe/Berlin,317190,Germany,Europe,Western Europe
Berlin Spandau,52.5511,13.19921,DE,16,Europe/Berlin,223862,Germany,Europe,Western Europe
Berlin Tempelhof,52.47693,13.41027,DE,16,Europe/Berlin,54629,Germany,Europe,Western Europe
Berlin Schoeneberg,52.48388,13.3477,DE,16,Europe/Berlin,116286,Germany,Europe,Western Europe
Mitte,52.52131,13.39784,DE,16,Europe/Berlin,81205,Germany,Europe,Western Europe
Pankow,52.56715,13.41455,DE,16,Europe/Berlin,57113,Germany,Europe,Western Europe
Reinickendorf,52.57171,13.34525,DE,16,Europe/Berlin,75414,Germany,Europe,Western Europe
Neu-Hohenschoenhausen,52.56681,13.51255,DE,16,Europe/Berlin,53374,Germany,Europe,Western Europe
Hamburg-Nord,53.58935,9.984,DE,04,Europe/Berlin,280000,Germany,Europe,Western Europe
Djibouti,11.58901,43.14503,DJ,07,Africa/Djibouti,623891,Djibouti,Africa,Sub-Saharan Africa
Vejle,55.70927,9.5357,DK,21,Europe/Copenhagen,51177,Denmark,Europe,Northern Europe
Randers,56.46667,10.05,DK,18,Europe/Copenhagen,55780,Denmark,Europe,Northern Europe
Odense,55.39594,10.38831,DK,21,Europe/Copenhagen,145931,Denmark,Europe,Northern Europe
Copenhagen,55.67594,12.56553,DK,17,Europe/Copenhagen,1153615,Denmark,Europe,Northern Europe
Kolding,55.4904,9.47216,DK,21,Europe/Copenhagen,55363,Denmark,Europe,Northern Europe
Horsens,55.86066,9.85034,DK,18,Europe/Copenhagen,50074,Denmark,Europe,Northern Europe
Frederiksberg,55.67938,12.53463,DK,17,Europe/Copenhagen,95029,Denmark,Europe,Northern Europe
Esbjerg,55.46667,8.45,DK,21,Europe/Copenhagen,72205,Denmark,Europe,Northern Europe
Arhus,56.15674,10.21076,DK,18,Europe/Copenhagen,237551,Denmark,Europe,Northern Europe
Aalborg,57.048,9.9187,DK,19,Europe/Copenhagen,122219,Denmark,Europe,Northern Europe
Villa Francisca,18.46667,-69.9,DO,34,America/Santo_Domingo,50185,Dominican Republic,Americas,Latin America and the Caribbean
Santo Domingo,18.50012,-69.98857,DO,34,America/Santo_Domingo,2201941,Dominican Republic,Americas,Latin America and the Caribbean
Santiago de los Caballeros,19.4517,-70.69703,DO,25,America/Santo_Domingo,1200000,Dominican Republic,Americas,Latin America and the Caribbean
Santa Cruz de Barahona,18.20854,-71.10077,DO,03,America/Santo_Domingo,77160,Dominican Republic,Americas,Latin America and the Caribbean
San Pedro de Macoris,18.46156,-69.29718,DO,24,America/Santo_Domingo,217899,Dominican Republic,Americas,Latin America and the Caribbean
San Juan de la Maguana,18.80588,-71.22991,DO,23,America/Santo_Domingo,72950,Dominican Republic,Americas,Latin America and the Caribbean
San Francisco de Macoris,19.30099,-70.25259,DO,06,America/Santo_Domingo,124763,Dominican Republic,Americas,Latin America and the Caribbean
Puerto Plata,19.79344,-70.6884,DO,18,America/Santo_Domingo,146000,Dominican Republic,Americas,Latin America and the Caribbean
Salvaleon de Higuey,18.61501,-68.70798,DO,10,America/Santo_Domingo,123787,Dominican Republic,Americas,Latin America and the Caribbean
Punta Cana,18.58182,-68.40431,DO,23,America/Santo_Domingo,100023,Dominican Republic,Americas,Latin America and the Caribbean
Moca,19.39352,-70.52598,DO,08,America/Santo_Domingo,61834,Dominican Republic,Americas,Latin America and the Caribbean
La Romana,18.42734,-68.97285,DO,12,America/Santo_Domingo,208437,Dominican Republic,Americas,Latin America and the Caribbean
Concepcion de La Vega,19.22207,-70.52956,DO,30,America/Santo_Domingo,102426,Dominican Republic,Americas,Latin America and the Caribbean
Bonao,18.93687,-70.40923,DO,31,America/Santo_Domingo,73269,Dominican Republic,Americas,Latin America and the Caribbean
San Cristobal,18.41667,-70.1,DO,33,America/Santo_Domingo,154040,Dominican Republic,Americas,Latin America and the Caribbean
Bella Vista,18.45,-69.93333,DO,34,America/Santo_Domingo,175683,Dominican Republic,Americas,Latin America and the Caribbean
Bani,18.27964,-70.33184,DO,35,America/Santo_Domingo,66709,Dominican Republic,Americas,Latin America and the Caribbean
Bajos de Haina,18.41538,-70.03317,DO,33,America/Santo_Domingo,66784,Dominican Republic,Americas,Latin America and the Caribbean
Azua de Compostela,18.45319,-70.7349,DO,01,America/Santo_Domingo,59139,Dominican Republic,Americas,Latin America and the Caribbean
Santo Domingo Oeste,18.5,-70,DO,37,America/Santo_Domingo,701269,Dominican Republic,Americas,Latin America and the Caribbean
Boumerdas,36.76639,3.47717,DZ,40,Africa/Algiers,786499,Algeria,Africa,Northern Africa
Tolga,34.72224,5.37845,DZ,19,Africa/Algiers,68246,Algeria,Africa,Northern Africa
Tlemcen,34.87833,-1.315,DZ,15,Africa/Algiers,132341,Algeria,Africa,Northern Africa
Tizi Ouzou,36.71182,4.04591,DZ,14,Africa/Algiers,144000,Algeria,Africa,Northern Africa
Tissemsilt,35.60722,1.81081,DZ,56,Africa/Algiers,61155,Algeria,Africa,Northern Africa
Tiaret,35.37103,1.31699,DZ,13,Africa/Algiers,178915,Algeria,Africa,Northern Africa
Telerghma,36.11653,6.35434,DZ,48,Africa/Algiers,51708,Algeria,Africa,Northern Africa
